pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
EU	RU	1	26000001	26050000	0.0048984316175672	68
EU	RU	1	26050001	26100000	-0.0061291988821929	72
EU	RU	1	26100001	26150000	0.0152398375642909	73
EU	RU	1	26150001	26200000	0.0215529475732353	78
EU	RU	1	26200001	26250000	0.0154745428540998	10
EU	RU	1	26250001	26300000	-0.0085993360837576	52
EU	RU	1	26300001	26350000	0.0015995712419867	72
EU	RU	1	26350001	26400000	0.0164666744660823	79
EU	RU	1	26400001	26450000	0.0032700871147667	58
EU	RU	1	26450001	26500000	0.0090213313034097	57
EU	RU	1	26500001	26550000	0.0042746615339974	64
EU	RU	1	26550001	26600000	0.0252123974320737	57
EU	RU	1	26600001	26650000	0.0101463211047555	48
EU	RU	1	26650001	26700000	0.0268672859580106	50
EU	RU	1	26700001	26750000	0.0112742874973264	65
EU	RU	1	26750001	26800000	0.0188058422531776	71
EU	RU	1	26800001	26850000	-0.0044322408145555	31
EU	RU	1	26850001	26900000	0.0146278353835564	34
EU	RU	1	26900001	26950000	0.0245126599316552	47
EU	RU	1	26950001	27000000	-0.009887054087217	71
EU	RU	1	27000001	27050000	-0.015662211290415	81
EU	RU	1	27050001	27100000	-0.0046805092159359	78
EU	RU	1	27100001	27150000	-0.0043003225258872	92
EU	RU	1	27150001	27200000	0.0116471399573171	86
EU	RU	1	27200001	27250000	-0.0140335446871221	62
EU	RU	1	27250001	27300000	-0.0058698516731523	60
EU	RU	1	27300001	27350000	-0.0075167235632763	76
EU	RU	1	27350001	27400000	-0.0126170510436328	43
EU	RU	1	27400001	27450000	0.0047760860722669	41
EU	RU	1	27450001	27500000	-0.0008234810602528	81
EU	RU	1	27500001	27550000	0.0033874255242817	86
EU	RU	1	27550001	27600000	-0.021736666433094	60
EU	RU	1	27650001	27700000	0.0011534666396653	66
EU	RU	1	27700001	27750000	0.0044436752487489	77
EU	RU	1	27750001	27800000	-0.006194054678086	64
EU	RU	1	27800001	27850000	0.0081676093880581	61
EU	RU	1	27850001	27900000	0.0055694173192634	93
EU	RU	1	27900001	27950000	0.0064719175247467	90
EU	RU	1	27950001	28000000	0.0248227162556335	56
EU	RU	1	28000001	28050000	0.0114600474251134	61
EU	RU	1	28050001	28100000	0.0137605724813052	33
EU	RU	1	28100001	28150000	0.0141434354488628	35
EU	RU	1	28150001	28200000	0.0041530394576519	63
EU	RU	1	28200001	28250000	-0.0007849686188016	74
EU	RU	1	28250001	28300000	-0.0054272321012999	59
EU	RU	1	28300001	28350000	0.0082981469870736	79
EU	RU	1	28350001	28400000	-0.0038057909304196	70
EU	RU	1	28400001	28450000	0.0057611419805712	45
EU	RU	1	28450001	28500000	-0.0009455158420568	73
EU	RU	1	28500001	28550000	-0.0139909468619501	53
EU	RU	1	28550001	28600000	0.0097543115618496	60
EU	RU	1	28600001	28650000	0.0222428928140059	89
EU	RU	1	28650001	28700000	-0.0012823955335414	51
EU	RU	1	28700001	28750000	0.0168034966800549	56
EU	RU	1	28750001	28800000	-0.0168954451757592	66
EU	RU	1	28800001	28850000	-0.013642693614536	74
EU	RU	1	28850001	28900000	-0.0013401824457598	92
EU	RU	1	28900001	28950000	-0.0049371042643077	75
EU	RU	1	28950001	29000000	0.0206286714352869	68
EU	RU	1	29000001	29050000	-0.0112791987943831	60
EU	RU	1	29050001	29100000	0.0089438103654125	67
EU	RU	1	29100001	29150000	0.0215618527216492	62
EU	RU	1	29150001	29200000	-0.0172360593114319	44
EU	RU	1	29200001	29250000	0.0147982545096551	57
EU	RU	1	29250001	29300000	-0.0046947187450521	69
EU	RU	1	29300001	29350000	0.0108501495775903	65
EU	RU	1	29350001	29400000	-0.0038449073968356	66
EU	RU	1	29400001	29450000	-0.0008119739585338	58
EU	RU	1	29450001	29500000	0.0067450716913092	36
EU	RU	1	29500001	29550000	0.0365726203279495	4
EU	RU	1	29550001	29600000	0.0021437644851849	61
EU	RU	1	29600001	29650000	2.4959497350620136e-05	62
EU	RU	1	29650001	29700000	0.0128302784418679	40
EU	RU	1	29700001	29750000	-0.0117977203269203	33
EU	RU	1	29750001	29800000	0.0009204806471694	52
EU	RU	1	29800001	29850000	0.0019428179010505	41
EU	RU	1	29850001	29900000	0.0057485610738179	36
EU	RU	1	29900001	29950000	0.0087675165872766	63
EU	RU	1	29950001	30000000	0.0130772780975745	81
EU	RU	1	30000001	30050000	-0.0071759091798439	43
EU	RU	1	30150001	30200000	0.0033435041169496	7
EU	RU	1	30200001	30250000	0.011376620356765	52
EU	RU	1	30250001	30300000	0.0055135683638076	63
EU	RU	1	30300001	30350000	1.9056470377618595e-05	75
EU	RU	1	30350001	30400000	0.0013194516343492	76
EU	RU	1	30400001	30450000	0.0016011261715174	70
EU	RU	1	30450001	30500000	0.0051954680251295	40
EU	RU	1	30500001	30550000	0.0024458102218995	85
EU	RU	1	30550001	30600000	0.0009516105128742	54
EU	RU	1	30600001	30650000	0.0018701357575857	66
EU	RU	1	30650001	30700000	-0.006431461993043	49
EU	RU	1	30700001	30750000	0.0054901917864861	82
EU	RU	1	30750001	30800000	-0.009563939589516	78
EU	RU	1	30800001	30850000	-0.0042033472271335	71
EU	RU	1	30850001	30900000	0.0028008546896596	63
EU	RU	1	30900001	30950000	-0.0017517602234429	68
EU	RU	1	30950001	31000000	-0.0095709823183497	41
EU	RU	1	31000001	31050000	-0.0034844339934676	26
EU	RU	1	31050001	31100000	-0.0071475909218929	62
EU	RU	1	31100001	31150000	0.0060097732502698	103
EU	RU	1	31150001	31200000	0.003109229836944	81
EU	RU	1	31200001	31250000	0.0157494717006892	63
EU	RU	1	31250001	31300000	-0.0217642661392321	47
EU	RU	1	31300001	31350000	-0.0084802382837141	101
EU	RU	1	31350001	31400000	0.009811434639138	105
EU	RU	1	31400001	31450000	-0.0017086357354344	50
EU	RU	1	31450001	31500000	-0.0072512485326873	32
EU	RU	1	31500001	31550000	0.0155623539876587	51
EU	RU	1	31550001	31600000	0.0031992823721554	62
EU	RU	1	31600001	31650000	-0.0059967828230629	68
EU	RU	1	31650001	31700000	-0.0089515654676753	74
EU	RU	1	31700001	31750000	0.0038545267897375	62
EU	RU	1	31750001	31800000	0.0042788144578447	75
EU	RU	1	31800001	31850000	-0.001926324571043	65
EU	RU	1	31850001	31900000	0.0021894522711542	18
EU	RU	1	31900001	31950000	0.003412991954643	16
EU	RU	1	31950001	32000000	-0.0078106060571587	10
EU	RU	1	32000001	32050000	-0.0100400712043778	9
EU	RU	1	32050001	32100000	-0.0014577177133651	22
EU	RU	1	32100001	32150000	0.0050623400997502	41
EU	RU	1	32150001	32200000	0.0120543053550577	38
EU	RU	1	32200001	32250000	0.0096628114986455	32
EU	RU	1	32250001	32300000	-0.0159037715292954	34
EU	RU	1	32300001	32350000	0.0079103986597014	33
EU	RU	1	32350001	32400000	0.001361605173191	30
EU	RU	1	32400001	32450000	0.019540704770282	28
EU	RU	1	32450001	32500000	0.0060759694662387	25
EU	RU	1	32500001	32550000	-0.0062872568490824	33
EU	RU	1	32550001	32600000	-0.027446258093014	30
EU	RU	1	32600001	32650000	0.0237224629009649	22
EU	RU	1	32650001	32700000	0.0023762045078666	37
EU	RU	1	32700001	32750000	0.0227453646460079	28
EU	RU	1	32750001	32800000	-0.0075448270798306	29
EU	RU	1	32800001	32850000	-0.010813043502141	29
EU	RU	1	32850001	32900000	-0.001996129239178	34
EU	RU	1	32900001	32950000	-0.0062270816615589	26
EU	RU	1	32950001	33000000	-0.0013238028649614	36
EU	RU	1	33000001	33050000	0.0093889123541227	23
EU	RU	1	33050001	33100000	-0.0164726012129521	33
EU	RU	1	33100001	33150000	0.0161031737803975	22
EU	RU	1	33150001	33200000	-0.0005513836237601	23
EU	RU	1	33200001	33250000	-0.0013394461917431	35
EU	RU	1	33250001	33300000	-0.0068727559078149	23
EU	RU	1	33300001	33350000	0.004575235087129	33
EU	RU	1	33350001	33400000	0.0022095103587218	51
EU	RU	1	33400001	33450000	-0.0224685287922917	24
EU	RU	1	33450001	33500000	0.0105942345545357	26
EU	RU	1	33500001	33550000	0.0103070195822433	31
EU	RU	1	33550001	33600000	0.0076192280733825	47
EU	RU	1	33600001	33650000	-5.755596703676648e-05	33
EU	RU	1	33650001	33700000	-0.0064946306583499	16
EU	RU	1	33700001	33750000	-0.0146264254720854	34
EU	RU	1	33750001	33800000	0.0208905576355063	33
EU	RU	1	33800001	33850000	0.0116086361219922	30
EU	RU	1	33850001	33900000	-0.0133346543338831	22
EU	RU	1	33900001	33950000	0.0170254831200454	29
EU	RU	1	33950001	34000000	0.0024632573887148	51
EU	RU	1	34000001	34050000	0.0009335216504546	66
EU	RU	1	34050001	34100000	0.0157541168364674	59
EU	RU	1	34100001	34150000	-0.0086085419279607	35
EU	RU	1	34150001	34200000	0.0118960409946885	37
EU	RU	1	34200001	34250000	-0.0061348444927133	27
EU	RU	1	34250001	34300000	0.0155569602506974	36
EU	RU	1	34300001	34350000	0.0236019449108456	39
EU	RU	1	34350001	34400000	0.025371494457908	51
EU	RU	1	34400001	34450000	0.0085385143450789	34
EU	RU	1	34450001	34500000	0.0142592220999308	37
EU	RU	1	34500001	34550000	0.0106692017431333	43
EU	RU	1	34550001	34600000	0.0324101960678436	33
EU	RU	1	34600001	34650000	0.031999697690127	35
EU	RU	1	34650001	34700000	0.002478084950462	28
EU	RU	1	34700001	34750000	-0.0329584581346264	21
EU	RU	1	34750001	34800000	0.0035736689862612	37
EU	RU	1	34800001	34850000	0.007051297408788	49
EU	RU	1	34850001	34900000	0.0128067890917643	41
EU	RU	1	34900001	34950000	-0.0007451244649475	59
EU	RU	1	34950001	35000000	0.0190508986870967	63
EU	RU	1	35000001	35050000	0.0126493917421074	50
EU	RU	1	35050001	35100000	0.0130059159873341	78
EU	RU	1	35100001	35150000	0.0044948578407089	34
EU	RU	1	35150001	35200000	0.0094199697622646	84
EU	RU	1	35200001	35250000	0.0061909016363894	80
EU	RU	1	35250001	35300000	-0.0085152469630545	80
EU	RU	1	35300001	35350000	-0.0036554203829326	51
EU	RU	1	35350001	35400000	-0.0048763789403804	47
EU	RU	1	35400001	35450000	-0.0055932441184678	56
EU	RU	1	35450001	35500000	0.0085993223575804	39
EU	RU	1	35500001	35550000	-0.000445730522976	77
EU	RU	1	35550001	35600000	0.0308234791969756	33
EU	RU	1	35600001	35650000	-0.0011094754261065	11
EU	RU	1	35650001	35700000	0.008065882121633	18
EU	RU	1	35700001	35750000	-0.0082584174151821	34
EU	RU	1	35750001	35800000	0.0081447595321937	41
EU	RU	1	35800001	35850000	-0.0047982341419127	32
EU	RU	1	35850001	35900000	0.0065613787332769	30
EU	RU	1	35900001	35950000	0.0041195001830963	30
EU	RU	1	35950001	36000000	0.0035854087461717	42
EU	RU	1	36000001	36050000	-7.876716539827093e-05	27
EU	RU	1	36050001	36100000	0.0096339796507085	32
EU	RU	1	36100001	36150000	0.0148969635269328	28
EU	RU	1	36150001	36200000	0.0046328350701588	31
EU	RU	1	36200001	36250000	-0.0052540117075704	38
EU	RU	1	36250001	36300000	-0.0130691075401941	43
EU	RU	1	36300001	36350000	0.006785618681534	31
EU	RU	1	36350001	36400000	0.0020341129174872	49
EU	RU	1	36400001	36450000	0.0084744083925509	56
EU	RU	1	36450001	36500000	0.0005458269095621	63
EU	RU	1	36500001	36550000	-0.0042770589569331	49
EU	RU	1	36550001	36600000	0.0079265930811393	44
EU	RU	1	36600001	36650000	0.0169260525119021	56
EU	RU	1	36650001	36700000	-0.0149029805547671	39
EU	RU	1	36700001	36750000	-0.0188163670599941	41
EU	RU	1	36750001	36800000	-0.0129166597605728	29
EU	RU	1	36800001	36850000	-0.0125105456646414	48
EU	RU	1	36850001	36900000	0.0025812456817707	20
EU	RU	1	36900001	36950000	0.0112181523431977	32
EU	RU	1	36950001	37000000	-0.0076560266178146	30
EU	RU	1	37000001	37050000	-0.00578926145442	23
EU	RU	1	37050001	37100000	0.0159185847516303	29
EU	RU	1	37100001	37150000	0.0196216606355671	18
EU	RU	1	37150001	37200000	-0.0041882637265158	27
EU	RU	1	37200001	37250000	0.0071576750056643	27
EU	RU	1	37250001	37300000	0.008114250737149	36
EU	RU	1	37300001	37350000	0.0139849085809668	43
EU	RU	1	37350001	37400000	-0.0030193451972882	51
EU	RU	1	37400001	37450000	0.009031464023915	38
EU	RU	1	37450001	37500000	-0.0003775076239677	57
EU	RU	1	37500001	37550000	0.005759254768764	39
EU	RU	1	37550001	37600000	0.0034071027019875	47
EU	RU	1	37600001	37650000	0.0038165854821752	37
EU	RU	1	37650001	37700000	-0.0033769293031736	30
EU	RU	1	37700001	37750000	-0.0128990484960409	40
EU	RU	1	37750001	37800000	0.0012730547198875	36
EU	RU	1	37800001	37850000	-0.0001384762266907	36
EU	RU	1	37850001	37900000	-0.0026705388775023	45
EU	RU	1	37900001	37950000	0.0099229050145056	40
EU	RU	1	37950001	38000000	-0.0140482136595686	55
EU	RU	1	38000001	38050000	0.0233417274698626	25
EU	RU	1	38050001	38100000	0.0052334044554222	52
EU	RU	1	38100001	38150000	0.0030438394585058	30
EU	RU	1	38150001	38200000	-0.0014831484082388	54
EU	RU	1	38200001	38250000	-0.0097883636949483	73
EU	RU	1	38250001	38300000	0.0033077104459952	47
EU	RU	1	38300001	38350000	-0.0055074636803629	46
EU	RU	1	38350001	38400000	-0.0024767836869545	73
EU	RU	1	38400001	38450000	-0.006538328550484	58
EU	RU	1	38450001	38500000	-0.0038232960175774	54
EU	RU	1	38500001	38550000	0.0076532112374251	94
EU	RU	1	38550001	38600000	-0.0052213596314971	106
EU	RU	1	38600001	38650000	-0.0049397150792805	68
EU	RU	1	38650001	38700000	-0.0015896125275203	47
EU	RU	1	38700001	38750000	0.0007333815621286	70
EU	RU	1	38750001	38800000	0.0034446693258417	59
EU	RU	1	38800001	38850000	-0.0093366559350398	56
EU	RU	1	38850001	38900000	-0.0009495848036179	42
EU	RU	1	38900001	38950000	0.0175503335928819	67
EU	RU	1	38950001	39000000	-0.0047834448550354	61
EU	RU	1	39000001	39050000	0.0183987470725929	38
EU	RU	1	39050001	39100000	-0.0240333828638466	1
EU	RU	1	39100001	39150000	-0.0058870540150414	44
EU	RU	1	39150001	39200000	0.0087831345540917	40
EU	RU	1	39200001	39250000	-0.0045566312827238	49
EU	RU	1	39250001	39300000	-0.0205231156052532	37
EU	RU	1	39300001	39350000	-0.0040307453232737	38
EU	RU	1	39350001	39400000	0.0125090344264327	35
EU	RU	1	39400001	39450000	-0.0028996590945063	31
EU	RU	1	39450001	39500000	-0.0042315073171187	34
EU	RU	1	39500001	39550000	0.0306423701368805	36
EU	RU	1	39550001	39600000	0.0383161552404058	27
EU	RU	1	39600001	39650000	-0.0123476226959057	23
EU	RU	1	39650001	39700000	0.0064394686414381	16
EU	RU	1	39700001	39750000	0.020652876619457	17
EU	RU	1	39750001	39800000	0.0054190961470831	22
EU	RU	1	39800001	39850000	0.0419318475324193	5
EU	RU	1	39850001	39900000	0.2426495437647854	1
EU	RU	1	39900001	39950000	-0.0053703386473057	11
EU	RU	1	39950001	40000000	-0.0207962039560764	15
EU	RU	1	40000001	40050000	-0.0008321839632366	19
EU	RU	1	40050001	40100000	0.0025624916568145	17
EU	RU	1	40100001	40150000	-0.0279338742171505	17
EU	RU	1	40150001	40200000	-0.0267401167212291	7
EU	RU	1	40200001	40250000	0.0021840527033692	22
EU	RU	1	40250001	40300000	-0.0195046587199794	19
EU	RU	1	40300001	40350000	-0.0051121464501468	17
EU	RU	1	40350001	40400000	-0.0110383215321024	23
EU	RU	1	40400001	40450000	-0.0110972048371551	20
EU	RU	1	40450001	40500000	-0.0075197196584586	25
EU	RU	1	40500001	40550000	0.0355781024427293	25
EU	RU	1	40550001	40600000	0.0504242812022157	26
EU	RU	1	40600001	40650000	0.0176772419594399	35
EU	RU	1	40650001	40700000	0.0018802082729538	34
EU	RU	1	40700001	40750000	0.023138346756496	34
EU	RU	1	40750001	40800000	0.009885229706934	40
EU	RU	1	40800001	40850000	0.0094477043075655	26
EU	RU	1	40850001	40900000	0.0169610484997886	44
EU	RU	1	40900001	40950000	-0.0089436241179241	43
EU	RU	1	40950001	41000000	0.0029124807751732	65
EU	RU	1	41000001	41050000	0.0067389854368635	51
EU	RU	1	41050001	41100000	-0.0223041913115479	34
EU	RU	1	41100001	41150000	0.0065232256612129	51
EU	RU	1	41150001	41200000	-0.0085051500134387	50
EU	RU	1	41200001	41250000	0.0038197781773788	28
EU	RU	1	41250001	41300000	0.0155601344456375	30
EU	RU	1	41300001	41350000	-0.0037391702411413	20
EU	RU	1	41350001	41400000	0.0182952356728742	42
EU	RU	1	41400001	41450000	-0.0100449112519459	41
EU	RU	1	41450001	41500000	0.0118349191617964	66
EU	RU	1	41500001	41550000	-0.0046267121312501	52
EU	RU	1	41550001	41600000	-0.0080073560479249	52
EU	RU	1	41600001	41650000	-0.0006021230067863	50
EU	RU	1	41650001	41700000	0.0252591031554277	36
EU	RU	1	41700001	41750000	0.014150462396301	42
EU	RU	1	41750001	41800000	-0.0147842055340379	35
EU	RU	1	41800001	41850000	-0.0085355881741922	73
EU	RU	1	41850001	41900000	-4.888775075389273e-05	38
EU	RU	1	41900001	41950000	0.0093299027374232	34
EU	RU	1	41950001	42000000	0.0054697086058443	45
EU	RU	1	42000001	42050000	0.0131250836665575	29
EU	RU	1	42050001	42100000	0.0144997388388857	28
EU	RU	1	42100001	42150000	-0.0169103085764449	42
EU	RU	1	42150001	42200000	0.0101311876213919	38
EU	RU	1	42200001	42250000	-0.0079422681483144	10
EU	RU	1	42250001	42300000	-0.0084766365376218	25
EU	RU	1	42300001	42350000	0.0065832502718981	30
EU	RU	1	42350001	42400000	-0.0021617534086812	35
EU	RU	1	42400001	42450000	-0.0148462365506333	26
EU	RU	1	42450001	42500000	-0.0094037777610129	29
EU	RU	1	42500001	42550000	-0.0151515494846642	41
EU	RU	1	42550001	42600000	0.0207866578814521	44
EU	RU	1	42600001	42650000	0.0130590087389594	40
EU	RU	1	42650001	42700000	-0.0133652872157285	39
EU	RU	1	42700001	42750000	0.0311248988501232	27
EU	RU	1	42750001	42800000	0.0025269641218169	50
EU	RU	1	42800001	42850000	-0.0128028468020388	37
EU	RU	1	42850001	42900000	-0.0046514089529627	56
EU	RU	1	42900001	42950000	-0.0025016646702684	57
EU	RU	1	42950001	43000000	0.0085238308797266	38
EU	RU	1	43000001	43050000	-0.0058768729099898	46
EU	RU	1	43050001	43100000	0.002226440026401	46
EU	RU	1	43100001	43150000	0.0127084793885078	51
EU	RU	1	43150001	43200000	-0.0065189874113415	60
EU	RU	1	43200001	43250000	-0.0111887012055394	77
EU	RU	1	43250001	43300000	-0.0100914303357392	46
EU	RU	1	43300001	43350000	0.0074066048444311	61
EU	RU	1	43350001	43400000	0.0135933911299002	57
EU	RU	1	43400001	43450000	-0.0072614851354312	76
EU	RU	1	43450001	43500000	-0.0050309568780419	82
EU	RU	1	43500001	43550000	0.0157011437643955	35
EU	RU	1	43550001	43600000	0.0031162859147151	33
EU	RU	1	43600001	43650000	0.0138464056447912	45
EU	RU	1	43650001	43700000	0.0140840006072058	68
EU	RU	1	43700001	43750000	0.0053310131510948	70
EU	RU	1	43750001	43800000	-0.0127063236556386	53
EU	RU	1	43800001	43850000	0.0124230504776524	29
EU	RU	1	43850001	43900000	0.0060410124026448	60
EU	RU	1	43900001	43950000	-0.0068580033339625	65
EU	RU	1	43950001	44000000	0.0093368346373549	69
EU	RU	1	44000001	44050000	0.0047565950110483	60
EU	RU	1	44050001	44100000	0.0049465856138285	47
EU	RU	1	44100001	44150000	0.0042276777864773	43
EU	RU	1	44150001	44200000	-0.0068265724186083	76
EU	RU	1	44200001	44250000	0.0083092941030464	36
EU	RU	1	44250001	44300000	0.024313140457128	21
EU	RU	1	44300001	44350000	0.0060345904942817	38
EU	RU	1	44350001	44400000	-0.008629630590341	63
EU	RU	1	44400001	44450000	0.013792927716018	77
EU	RU	1	44450001	44500000	-0.000682467020289	79
EU	RU	1	44500001	44550000	0.0046783445514322	82
EU	RU	1	44550001	44600000	0.0223867815280146	55
EU	RU	1	44600001	44650000	0.013277360838512	20
EU	RU	1	44650001	44700000	0.0082503676483396	33
EU	RU	1	44700001	44750000	0.0253530549616829	14
EU	RU	1	44750001	44800000	0.0469734252061612	27
EU	RU	1	44800001	44850000	-0.0077237440219839	42
EU	RU	1	44850001	44900000	0.0151592469721676	85
EU	RU	1	44900001	44950000	0.0024745897593285	67
EU	RU	1	44950001	45000000	0.0013659608998149	59
EU	RU	1	45000001	45050000	0.0255156337456172	39
EU	RU	1	45050001	45100000	0.0144283865378597	52
EU	RU	1	45100001	45150000	0.0062721716985838	68
EU	RU	1	45150001	45200000	-0.0043067738311475	55
EU	RU	1	45200001	45250000	-0.0046875171403017	54
EU	RU	1	45250001	45300000	-0.0046130221627524	53
EU	RU	1	45300001	45350000	0.0126303030503902	43
EU	RU	1	45350001	45400000	-0.00089307329778	67
EU	RU	1	45400001	45450000	0.0176023460293286	65
EU	RU	1	45450001	45500000	-0.0025817485054	62
EU	RU	1	45500001	45550000	-0.0027964248019426	47
EU	RU	1	45550001	45600000	0.0074084503200119	50
EU	RU	1	45600001	45650000	0.0058193025083253	68
EU	RU	1	45650001	45700000	0.0139535010639101	62
EU	RU	1	45700001	45750000	-0.0045654886110771	60
EU	RU	1	45750001	45800000	-0.0004758258017996	48
EU	RU	1	45800001	45850000	-0.0098022632999882	20
EU	RU	1	45850001	45900000	0.0100313720093647	28
EU	RU	1	45900001	45950000	-0.0090610054200334	55
EU	RU	1	45950001	46000000	0.0029164089057668	52
EU	RU	1	46000001	46050000	0.0099651376067373	46
EU	RU	1	46050001	46100000	0.0017939899481177	52
EU	RU	1	46100001	46150000	-0.0057061679017914	34
EU	RU	1	46150001	46200000	0.0007248314292901	52
EU	RU	1	46200001	46250000	-0.0011372280980769	26
EU	RU	1	46250001	46300000	0.0128567371824549	58
EU	RU	1	46300001	46350000	0.0086761292388871	76
EU	RU	1	46350001	46400000	-0.003025036813296	51
EU	RU	1	46400001	46450000	0.0027391803451781	26
EU	RU	1	46450001	46500000	-0.0028597924669313	43
EU	RU	1	46500001	46550000	-0.0100904891206051	90
EU	RU	1	46550001	46600000	-0.0029713848948527	103
EU	RU	1	46600001	46650000	0.0034626564045317	94
EU	RU	1	46650001	46700000	-0.0132495374763672	52
EU	RU	1	46700001	46750000	-0.002241740264025	76
EU	RU	1	46750001	46800000	-0.0056172971356062	55
EU	RU	1	46800001	46850000	-6.037944686411585e-05	58
EU	RU	1	46850001	46900000	-0.009673607040413	69
EU	RU	1	46900001	46950000	-0.0065838604666614	45
EU	RU	1	46950001	47000000	-0.0025579433347356	51
EU	RU	1	47000001	47050000	-0.0024259349191344	50
EU	RU	1	47050001	47100000	-0.009790907363446	53
EU	RU	1	47100001	47150000	0.0009003170031213	51
EU	RU	1	47150001	47200000	0.002291705340387	61
EU	RU	1	47200001	47250000	-0.007821894754408	71
EU	RU	1	47250001	47300000	0.0033932776922321	76
EU	RU	1	47300001	47350000	0.0018015844405421	66
EU	RU	1	47350001	47400000	0.0146799729022759	79
EU	RU	1	47400001	47450000	-0.0010901712787416	72
EU	RU	1	47450001	47500000	0.0012583348384103	121
EU	RU	1	47500001	47550000	0.0068659403740831	101
EU	RU	1	47550001	47600000	0.0148350987739267	85
