pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EU	RU	1	19500001	19550000	0.4065094758192305	74	25654	63108	8820
EU	RU	1	19550001	19600000	0.3984948738457063	67	21922	55012	10112
EU	RU	1	19600001	19650000	0.4101707811971593	55	19406	47312	6148
EU	RU	1	19650001	19700000	0.4162544169611307	59	21204	50940	6408
EU	RU	1	19700001	19750000	0.394192729715608	66	21124	53588	10564
EU	RU	1	19750001	19800000	0.4115828179842888	59	19700	47864	9484
EU	RU	1	19800001	19850000	0.4072767443517924	65	22858	56124	7056
EU	RU	1	19850001	19900000	0.4192	67	24104	57500	7624
EU	RU	1	19900001	19950000	0.3834206728943571	63	20194	52668	8568
EU	RU	1	19950001	20000000	0.3996742917739736	64	21106	52808	9400
EU	RU	1	20000001	20050000	0.4281292250764961	68	24066	56212	9884
EU	RU	1	20050001	20100000	0.418937969924812	49	17830	42560	5068
EU	RU	1	20100001	20150000	0.4136611388147976	42	14268	34492	6332
EU	RU	1	20150001	20200000	0.3948715723707046	55	18202	46096	7364
EU	RU	1	20200001	20250000	0.3900619463131952	71	23424	60052	8960
EU	RU	1	20250001	20300000	0.4102919588974066	58	20124	49048	7328
EU	RU	1	20300001	20350000	0.3809446121217065	58	18680	49036	7340
EU	RU	1	20350001	20400000	0.3956707777498112	79	25152	63568	13220
EU	RU	1	20400001	20450000	0.3922070170951102	107	36800	93828	10176
EU	RU	1	20450001	20500000	0.4057792385647767	91	29630	73020	15432
EU	RU	1	20500001	20550000	0.4030248517556133	76	24196	60036	13836
EU	RU	1	20550001	20600000	0.4043839256061109	77	24352	60220	14624
EU	RU	1	20600001	20650000	0.3975782038345106	57	18912	47568	7836
EU	RU	1	20650001	20700000	0.4086268739078451	52	17772	43492	7052
EU	RU	1	20700001	20750000	0.4149024491490244	84	27986	67452	14196
EU	RU	1	20750001	20800000	0.4105746677091477	72	25206	61392	8592
EU	RU	1	20800001	20850000	0.3900532052945756	76	24046	61648	12224
EU	RU	1	20850001	20900000	0.416648833725658	50	15576	37384	11216
EU	RU	1	20900001	20950000	0.4260158446204958	64	20004	46956	15252
EU	RU	1	20950001	21000000	0.4195691337636991	65	22358	53288	9892
EU	RU	1	21000001	21050000	0.4220507643495818	103	35118	83208	16908
EU	RU	1	21050001	21100000	0.4195664995576526	65	22764	54256	8924
EU	RU	1	21100001	21150000	0.4142459975074298	54	17284	41724	10764
EU	RU	1	21150001	21200000	0.4557657532341077	33	13106	28756	3320
EU	RU	1	21200001	21250000	0.4220348247052393	59	21620	51228	6120
EU	RU	1	21250001	21300000	0.414378082922277	75	24866	60008	12892
EU	RU	1	21300001	21350000	0.3906024412652579	76	23808	60952	12920
EU	RU	1	21350001	21400000	0.4097429932424947	86	29590	72216	11376
EU	RU	1	21400001	21450000	0.4285889495308763	82	27956	65228	14476
EU	RU	1	21450001	21500000	0.4067298381518882	67	23522	57832	7292
EU	RU	1	21500001	21550000	0.423963133640553	38	13248	31248	5688
EU	RU	1	21550001	21600000	0.4001219087425984	29	9190	22968	5220
EU	RU	1	21600001	21650000	0.3745022857985547	34	10158	27124	5924
EU	RU	1	21650001	21700000	0.4340328027013989	42	14396	33168	7656
EU	RU	1	21700001	21750000	0.4134831460674157	76	25760	62300	11572
EU	RU	1	21750001	21800000	0.3974830203755493	59	19898	50060	7288
EU	RU	1	21800001	21850000	0.4285536547433903	77	27556	64300	10544
EU	RU	1	21850001	21900000	0.4310755555555555	135	48496	112500	18720
EU	RU	1	21900001	21950000	0.4138742362718682	126	43624	105404	17068
EU	RU	1	21950001	22000000	0.4311953872674315	81	29016	67292	11440
EU	RU	1	22000001	22050000	0.405438596491228	57	18488	45600	9804
EU	RU	1	22050001	22100000	0.4169105351170568	72	23934	57408	12576
EU	RU	1	22100001	22150000	0.3807075277663513	63	18510	48620	12616
EU	RU	1	22150001	22200000	0.4158373613875462	55	17550	42204	11256
EU	RU	1	22200001	22250000	0.4078366963866729	51	17382	42620	6952
EU	RU	1	22250001	22300000	0.4169842665884882	55	17068	40932	12528
EU	RU	1	22300001	22350000	0.4788359788359788	1	362	756	216
EU	RU	1	22350001	22400000	NA	0	NA	NA	NA
EU	RU	1	22400001	22450000	0.3457142857142857	1	242	700	272
EU	RU	1	22450001	22500000	NA	0	NA	NA	NA
EU	RU	1	22500001	22550000	NA	0	NA	NA	NA
EU	RU	1	22550001	22600000	NA	0	NA	NA	NA
EU	RU	1	22600001	22650000	NA	0	NA	NA	NA
EU	RU	1	22650001	22700000	NA	0	NA	NA	NA
EU	RU	1	22700001	22750000	0.4077490774907749	16	5746	14092	1460
EU	RU	1	22750001	22800000	0.3896274413261119	28	9496	24372	2844
EU	RU	1	22800001	22850000	0.4044166117336849	14	4908	12136	1472
EU	RU	1	22850001	22900000	0.443079285851411	25	9232	20836	3464
EU	RU	1	22900001	22950000	0.4243097643097643	38	12602	29700	7236
EU	RU	1	22950001	23000000	0.43115312434837	71	24812	57548	11464
EU	RU	1	23000001	23050000	0.4045696615701769	68	18840	46568	19528
EU	RU	1	23050001	23100000	0.4070643980185225	51	15120	37144	12428
EU	RU	1	23100001	23150000	0.4338311019567456	30	10110	23304	5856
EU	RU	1	23150001	23200000	0.4136096014492754	67	21918	52992	12132
EU	RU	1	23200001	23250000	0.4228253760627861	82	25860	61160	18544
EU	RU	1	23250001	23300000	0.4092409240924092	51	16368	39996	9576
EU	RU	1	23300001	23350000	0.4151056338028169	73	23578	56800	14156
EU	RU	1	23350001	23400000	0.4245304892186413	63	21972	51756	9480
EU	RU	1	23400001	23450000	0.3840905989903124	33	11260	29316	2760
EU	RU	1	23450001	23500000	0.3638680257510729	34	10852	29824	3224
EU	RU	1	23500001	23550000	0.4092712705074399	63	21454	52420	8816
EU	RU	1	23550001	23600000	0.4222811001766338	37	13388	31704	4260
EU	RU	1	23600001	23650000	0.4150216658642272	41	13792	33232	6620
EU	RU	1	23650001	23700000	0.3940096048529783	52	18706	47476	3068
EU	RU	1	23700001	23750000	0.4127239096573208	47	16958	41088	4596
EU	RU	1	23750001	23800000	0.4343059537864732	57	20600	47432	7972
EU	RU	1	23800001	23850000	0.4188588850174216	52	19234	45920	4624
EU	RU	1	23850001	23900000	0.4270249477964611	43	15542	36396	5400
EU	RU	1	23900001	23950000	0.3870573389068538	62	19630	50716	9548
EU	RU	1	23950001	24000000	0.4080611459364346	45	14842	36372	7368
EU	RU	1	24000001	24050000	0.3841658341658341	49	15382	40040	7588
EU	RU	1	24050001	24100000	0.4138531488826545	60	17112	41348	16972
EU	RU	1	24100001	24150000	0.3899217221135029	62	19128	49056	11208
EU	RU	1	24150001	24200000	0.4048800058355825	70	22202	54836	13204
EU	RU	1	24200001	24250000	0.4468430826369545	57	19250	43080	12324
EU	RU	1	24250001	24300000	0.4149008020261713	66	19658	47380	16772
EU	RU	1	24300001	24350000	0.4394806989831177	54	17806	40516	11972
EU	RU	1	24350001	24400000	0.3989994259001066	68	19460	48772	17324
EU	RU	1	24400001	24450000	0.4103976275494765	81	27124	66092	12640
EU	RU	1	24450001	24500000	0.4211566091954023	72	23450	55680	14304
EU	RU	1	24500001	24550000	0.3895396629675298	73	22746	58392	12564
EU	RU	1	24550001	24600000	0.3962297896694806	67	22154	55912	9212
EU	RU	1	24600001	24650000	0.4076344707923655	85	28192	69160	13460
EU	RU	1	24650001	24700000	0.4064253079636805	86	28110	69164	14428
EU	RU	1	24700001	24750000	0.4247101222187402	64	21684	51056	11152
EU	RU	1	24750001	24800000	0.3792839025541202	85	25720	67812	14808
EU	RU	1	24800001	24850000	0.3831481120426334	76	23582	61548	12324
EU	RU	1	24850001	24900000	0.3828875987436946	55	16092	42028	11432
EU	RU	1	24900001	24950000	0.4268306254173158	51	15342	35944	13628
EU	RU	1	24950001	25000000	0.3941289701636188	56	18018	45716	8716
EU	RU	1	25000001	25050000	0.4430485762144053	43	14812	33432	8364
EU	RU	1	25050001	25100000	0.3868655419593078	71	21372	55244	13768
EU	RU	1	25100001	25150000	0.3777923306410536	71	20768	54972	14040
EU	RU	1	25150001	25200000	0.3995692307692308	83	25972	65000	15676
EU	RU	1	25200001	25250000	0.3935679152478244	65	20804	52860	10320
EU	RU	1	25250001	25300000	0.3982936157693439	88	27076	67980	17556
EU	RU	1	25300001	25350000	0.4057439354881353	73	24554	60516	10440
EU	RU	1	25350001	25400000	0.4276403743315508	108	35826	83776	21200
EU	RU	1	25400001	25450000	0.3859708004698775	65	18400	47672	15508
EU	RU	1	25450001	25500000	0.3726505039498774	76	21888	58736	15136
EU	RU	1	25500001	25550000	0.3831615120274914	48	14272	37248	9408
EU	RU	1	25550001	25600000	0.4132445923460898	79	24836	60100	16688
EU	RU	1	25600001	25650000	0.3766285430134261	55	15148	40220	13240
EU	RU	1	25650001	25700000	0.4036032028469751	61	18146	44960	14332
EU	RU	1	25700001	25750000	0.4071664498048243	51	16272	39964	9608
EU	RU	1	25750001	25800000	0.4283783783783784	85	28530	66600	16020
EU	RU	1	25800001	25850000	0.4206262230919765	62	21494	51100	9164
EU	RU	1	25850001	25900000	0.4199286961583236	80	23086	54976	22784
EU	RU	1	25900001	25950000	0.3974166494098157	106	30706	77264	25768
EU	RU	1	25950001	26000000	0.414298534250673	35	11080	26744	7276
EU	RU	1	26000001	26050000	0.3644703361457078	68	21772	59736	6360
EU	RU	1	26050001	26100000	0.3893505586592178	72	22302	57280	12704
EU	RU	1	26100001	26150000	0.4255485281486686	73	21800	51228	19728
EU	RU	1	26150001	26200000	0.4294743332819485	78	22288	51896	23920
EU	RU	1	26200001	26250000	0.3377757352941176	10	2940	8704	1016
EU	RU	1	26250001	26300000	0.4151369799833964	52	18002	43364	7180
EU	RU	1	26300001	26350000	0.4235484356197352	72	22526	53184	16800
EU	RU	1	26350001	26400000	0.4142464340952053	79	28926	69828	6960
EU	RU	1	26400001	26450000	0.4155198142928204	58	20048	48248	8128
EU	RU	1	26450001	26500000	0.3796980004978014	57	18306	48212	7192
EU	RU	1	26500001	26550000	0.4033588931488581	64	19358	47992	14216
EU	RU	1	26550001	26600000	0.4425105485232067	57	16780	37920	17484
EU	RU	1	26600001	26650000	0.3962899543378995	48	13886	35040	11616
EU	RU	1	26650001	26700000	0.426615932002372	50	17266	40472	8128
EU	RU	1	26700001	26750000	0.4398678598310613	65	21038	47828	15352
EU	RU	1	26750001	26800000	0.3955633802816901	71	22468	56800	12212
EU	RU	1	26800001	26850000	0.3649466475553432	31	9166	25116	5016
EU	RU	1	26850001	26900000	0.4168988576205071	34	11970	28712	4336
EU	RU	1	26900001	26950000	0.4016186430949374	47	13994	34844	10840
EU	RU	1	26950001	27000000	0.4038608695652174	71	23222	57500	11512
EU	RU	1	27000001	27050000	0.4120021368789695	81	27764	67388	11344
EU	RU	1	27050001	27100000	0.4122098547577033	78	24294	58936	16880
EU	RU	1	27100001	27150000	0.4249523001907992	92	32072	75472	13952
EU	RU	1	27150001	27200000	0.4004997866764186	86	26284	65628	17964
EU	RU	1	27200001	27250000	0.4048838125246159	62	20560	50780	9484
EU	RU	1	27250001	27300000	0.3885121498345039	60	19250	49548	8772
EU	RU	1	27300001	27350000	0.4274537173082574	76	23274	54448	19424
EU	RU	1	27350001	27400000	0.4185423365487674	43	14058	33588	8208
EU	RU	1	27400001	27450000	0.4215721251040552	41	14180	33636	6216
EU	RU	1	27450001	27500000	0.3879076086956521	81	26266	67712	11020
EU	RU	1	27500001	27550000	0.4176667435956612	86	28956	69328	14264
EU	RU	1	27550001	27600000	0.3972022897686044	60	19706	49612	8708
EU	RU	1	27600001	27650000	NA	0	NA	NA	NA
EU	RU	1	27650001	27700000	0.4241110784601822	66	23092	54448	9704
EU	RU	1	27700001	27750000	0.4102364654635967	77	26370	64280	10564
EU	RU	1	27750001	27800000	0.4186906401798013	64	23100	55172	7036
EU	RU	1	27800001	27850000	0.4191240072344106	61	21320	50868	8424
EU	RU	1	27850001	27900000	0.3995372363323289	93	29700	74336	16060
EU	RU	1	27900001	27950000	0.4088663113479902	90	29458	72048	15432
EU	RU	1	27950001	28000000	0.4372862517099863	56	20458	46784	7648
EU	RU	1	28000001	28050000	0.4195252740320164	61	21280	50724	8568
EU	RU	1	28050001	28100000	0.402744630071599	33	10800	26816	5260
EU	RU	1	28100001	28150000	0.411036036036036	35	12410	30192	3828
EU	RU	1	28150001	28200000	0.4098779831329625	63	18274	44584	16652
EU	RU	1	28200001	28250000	0.4193981730252552	74	24976	59552	12376
EU	RU	1	28250001	28300000	0.417742378467454	59	18252	43692	13656
EU	RU	1	28300001	28350000	0.404346650442777	79	23926	59172	17616
EU	RU	1	28350001	28400000	0.4128087618455802	70	21258	51496	16544
EU	RU	1	28400001	28450000	0.3994388821652547	45	14522	36356	7384
EU	RU	1	28450001	28500000	0.3795527389277389	73	20842	54912	16044
EU	RU	1	28500001	28550000	0.4433825057136921	53	17072	38504	13012
EU	RU	1	28550001	28600000	0.3770962245538516	60	16820	44604	13716
EU	RU	1	28600001	28650000	0.402040066164308	89	26250	65292	21216
EU	RU	1	28650001	28700000	0.3946060154113845	51	12700	32184	17388
EU	RU	1	28700001	28750000	0.4185372536621351	56	15886	37956	16476
EU	RU	1	28750001	28800000	0.4204047914085089	66	20356	48420	15732
EU	RU	1	28800001	28850000	0.3974074640562863	74	20786	52304	19624
EU	RU	1	28850001	28900000	0.4165982147746563	92	30430	73044	16380
EU	RU	1	28900001	28950000	0.3983283182881979	75	23828	59820	13080
EU	RU	1	28950001	29000000	0.4127681069319242	68	21246	51472	14624
EU	RU	1	29000001	29050000	0.3880636141209367	60	17764	45776	12544
EU	RU	1	29050001	29100000	0.395651199282672	67	21180	53532	11592
EU	RU	1	29100001	29150000	0.3850982532751091	62	19754	51296	8968
EU	RU	1	29150001	29200000	0.4062334076669852	44	15302	37668	5100
EU	RU	1	29200001	29250000	0.4139962988214668	57	17002	41068	14336
EU	RU	1	29250001	29300000	0.4173946467258368	69	23890	57236	9832
EU	RU	1	29300001	29350000	0.4147502821670429	65	23518	56704	6476
EU	RU	1	29350001	29400000	0.3939173122650916	66	20542	52148	12004
EU	RU	1	29400001	29450000	0.4139935320339131	58	18946	45764	10612
EU	RU	1	29450001	29500000	0.4380861664712778	36	11958	27296	7696
EU	RU	1	29500001	29550000	0.391304347826087	4	1008	2576	1312
EU	RU	1	29550001	29600000	0.4031799476243921	61	21554	53460	5832
EU	RU	1	29600001	29650000	0.4152907113232647	62	21228	51116	9148
EU	RU	1	29650001	29700000	0.4054180837340213	40	13828	34108	4772
EU	RU	1	29700001	29750000	0.448285436623629	33	12916	28812	3264
EU	RU	1	29750001	29800000	0.3817469000729395	52	16748	43872	6672
EU	RU	1	29800001	29850000	0.4118151664188493	41	14402	34972	4880
EU	RU	1	29850001	29900000	0.4281534902707851	36	12586	29396	5596
EU	RU	1	29900001	29950000	0.4306968855997533	63	22348	51888	9348
EU	RU	1	29950001	30000000	0.4130828156101092	81	27394	66316	12416
EU	RU	1	30000001	30050000	0.3944361933051525	43	13810	35012	6784
EU	RU	1	30050001	30100000	NA	0	NA	NA	NA
EU	RU	1	30100001	30150000	NA	0	NA	NA	NA
EU	RU	1	30150001	30200000	0.4827044025157233	7	1842	3816	2988
EU	RU	1	30200001	30250000	0.4232951666835545	52	16710	39476	11068
EU	RU	1	30250001	30300000	0.4047255485011653	63	20144	49772	11464
EU	RU	1	30300001	30350000	0.4246994304998945	75	24162	56892	16008
EU	RU	1	30350001	30400000	0.4362372832784066	76	24356	55832	18040
EU	RU	1	30400001	30450000	0.396097006441834	70	20906	52780	15260
EU	RU	1	30450001	30500000	0.4099709583736689	40	13552	33056	5824
EU	RU	1	30500001	30550000	0.4162926391382405	85	25970	62384	20236
EU	RU	1	30550001	30600000	0.4310950303288283	54	16204	37588	14900
EU	RU	1	30600001	30650000	0.4157123224919835	66	21780	52392	11760
EU	RU	1	30650001	30700000	0.4295950493974595	49	15828	36844	10784
EU	RU	1	30700001	30750000	0.4056834742057709	82	27838	68620	11084
EU	RU	1	30750001	30800000	0.3987443062907793	78	25912	64984	10832
EU	RU	1	30800001	30850000	0.4220935654336338	71	21726	51472	17540
EU	RU	1	30850001	30900000	0.4075840145322434	63	21540	52848	8388
EU	RU	1	30900001	30950000	0.4503496503496503	68	23184	51480	14616
EU	RU	1	30950001	31000000	0.4080882352941176	41	14430	35360	4492
EU	RU	1	31000001	31050000	0.4181889609114123	26	8516	20364	4908
EU	RU	1	31050001	31100000	0.4110354115503446	62	20754	50492	9772
EU	RU	1	31100001	31150000	0.40933690326991	103	28742	70216	29900
EU	RU	1	31150001	31200000	0.3990240479683613	81	25022	62708	16024
EU	RU	1	31200001	31250000	0.4137042536466067	63	18946	45796	15440
EU	RU	1	31250001	31300000	0.4069426336375489	47	14982	36816	8868
EU	RU	1	31300001	31350000	0.4122658006495128	101	33006	80060	18112
EU	RU	1	31350001	31400000	0.4096583738957995	105	36358	88752	13308
EU	RU	1	31400001	31450000	0.4014768752429071	50	16528	41168	7432
EU	RU	1	31450001	31500000	0.4188856729377713	32	11578	27640	3464
EU	RU	1	31500001	31550000	0.3882190520018407	51	16872	43460	6112
EU	RU	1	31550001	31600000	0.3964232488822652	62	18088	45628	14636
EU	RU	1	31600001	31650000	0.4164172049787301	68	21144	50776	15320
EU	RU	1	31650001	31700000	0.3980947694038245	74	22650	56896	15032
EU	RU	1	31700001	31750000	0.4328455910666153	62	22482	51940	8324
EU	RU	1	31750001	31800000	0.3952396694214876	75	23912	60500	12400
EU	RU	1	31800001	31850000	0.4084024114544084	65	21678	53080	10100
EU	RU	1	31850001	31900000	0.404786680541103	18	6224	15376	2120
EU	RU	1	31900001	31950000	0.4958782498414711	16	6256	12616	2936
EU	RU	1	31950001	32000000	0.4355670103092783	10	3718	8536	1184
EU	RU	1	32000001	32050000	0.3838572189664358	9	2882	7508	1240
EU	RU	1	32050001	32100000	0.3378464818763326	22	6338	18760	2624
EU	RU	1	32100001	32150000	0.4378115088355233	41	15460	35312	4540
EU	RU	1	32150001	32200000	0.4288284934226855	38	13822	32232	4704
EU	RU	1	32200001	32250000	0.3753224419604471	32	10476	27912	3192
EU	RU	1	32250001	32300000	0.4202918130235071	34	12444	29608	3440
EU	RU	1	32300001	32350000	0.4056207446037954	33	11200	27612	4464
EU	RU	1	32350001	32400000	0.409045643153527	30	9858	24100	5060
EU	RU	1	32400001	32450000	0.4231173380035026	28	9664	22840	4376
EU	RU	1	32450001	32500000	0.4494561140285071	25	9586	21328	2972
EU	RU	1	32500001	32550000	0.4071490845684394	33	11208	27528	4548
EU	RU	1	32550001	32600000	0.4210795164311255	30	9892	23492	5668
EU	RU	1	32600001	32650000	0.4459153654673003	22	7882	17676	3708
EU	RU	1	32650001	32700000	0.4038750940556809	37	12882	31896	4068
EU	RU	1	32700001	32750000	0.4125952071335686	28	8884	21532	5684
EU	RU	1	32750001	32800000	0.4138047707663678	29	9784	23644	4544
EU	RU	1	32800001	32850000	0.4175567423230975	29	10008	23968	4220
EU	RU	1	32850001	32900000	0.44781622234827	34	12632	28208	4840
EU	RU	1	32900001	32950000	0.3752642706131078	26	7810	20812	4460
EU	RU	1	32950001	33000000	0.4445147679324894	36	12642	28440	6552
EU	RU	1	33000001	33050000	0.4437513679142044	23	8110	18276	4080
EU	RU	1	33050001	33100000	0.387734340938817	33	10672	27524	4552
EU	RU	1	33100001	33150000	0.4567599067599067	22	7838	17160	4224
EU	RU	1	33150001	33200000	0.4145477282200917	23	7956	19192	3164
EU	RU	1	33200001	33250000	0.4071601941747573	35	12078	29664	4356
EU	RU	1	33250001	33300000	0.4259222530741769	23	8590	20168	2188
EU	RU	1	33300001	33350000	0.4228893629990856	33	11100	26248	5828
EU	RU	1	33350001	33400000	0.3891110284545285	51	16738	43016	6556
EU	RU	1	33400001	33450000	0.433852140077821	24	8028	18504	4824
EU	RU	1	33450001	33500000	0.4151117679660077	26	8988	21652	3620
EU	RU	1	33500001	33550000	0.4210358056265985	31	10536	25024	5108
EU	RU	1	33550001	33600000	0.3931318383707074	47	14516	36924	8760
EU	RU	1	33600001	33650000	0.425923244026068	33	11764	27620	4456
EU	RU	1	33650001	33700000	0.4021202439732791	16	5538	13772	1780
EU	RU	1	33700001	33750000	0.4225313317724831	34	12272	29044	4004
EU	RU	1	33750001	33800000	0.4310933940774487	33	12112	28096	3980
EU	RU	1	33800001	33850000	0.4331518451300665	30	11456	26448	2712
EU	RU	1	33850001	33900000	0.3727366255144033	22	7246	19440	1944
EU	RU	1	33900001	33950000	0.45096	29	11274	25000	3188
EU	RU	1	33950001	34000000	0.3882533105125664	51	17240	44404	5168
EU	RU	1	34000001	34050000	0.4196730119742094	66	21870	52112	12040
EU	RU	1	34050001	34100000	0.4283746556473829	59	21148	49368	7980
EU	RU	1	34100001	34150000	0.3788316151202749	35	11024	29100	4920
EU	RU	1	34150001	34200000	0.4105666706601174	37	13708	33388	2576
EU	RU	1	34200001	34250000	0.4133504492939666	27	9016	21812	4432
EU	RU	1	34250001	34300000	0.4173591274993508	36	12858	30808	4184
EU	RU	1	34300001	34350000	0.4043595395542493	39	13208	32664	5244
EU	RU	1	34350001	34400000	0.4371072270227808	51	17806	40736	8836
EU	RU	1	34400001	34450000	0.4092146746918887	34	11422	27912	5136
EU	RU	1	34450001	34500000	0.4197170301142264	37	12934	30816	5148
EU	RU	1	34500001	34550000	0.4096988087210609	43	14582	35592	6204
EU	RU	1	34550001	34600000	0.4360255570117955	33	10646	24416	7660
EU	RU	1	34600001	34650000	0.4390950475927714	35	12732	28996	5024
EU	RU	1	34650001	34700000	0.4236593621949047	28	9512	22452	4764
EU	RU	1	34700001	34750000	0.4355988593155893	21	7332	16832	3580
EU	RU	1	34750001	34800000	0.4321222363047458	37	12274	28404	7560
EU	RU	1	34800001	34850000	0.428492739108663	49	17114	39940	7688
EU	RU	1	34850001	34900000	0.4430641821946169	41	15408	34776	5076
EU	RU	1	34900001	34950000	0.3892097773313243	59	18598	47784	9564
EU	RU	1	34950001	35000000	0.4072349303330601	63	21862	53684	7552
EU	RU	1	35000001	35050000	0.4067031595121482	50	16940	41652	6948
EU	RU	1	35050001	35100000	0.4173634249072735	78	26556	63628	12188
EU	RU	1	35100001	35150000	0.4042838965078467	34	11438	28292	4756
EU	RU	1	35150001	35200000	0.3974901460700208	84	27430	69008	12640
EU	RU	1	35200001	35250000	0.4264814586669952	80	27694	64936	12824
